490 0.226592 0.004914 0.231534
491 0.224696 0.004869 0.229592
492 0.247863 0.005048 0.252938
493 0.227578 0.005295 0.232900
494 0.226065 0.005005 0.231096
495 0.225397 0.004767 0.230190
496 0.244684 0.005031 0.249742
497 0.228814 0.005001 0.233842
498 0.244248 0.004937 0.249211
499 0.227943 0.004970 0.232939
500 0.226841 0.005005 0.231872
